-5.687325674330322434e-01 2.670446771569764399e-01 1.927011790944350988e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.196810109902048308e-02 1.521831051871498919e-01 7.474565389943399474e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-6.781332228081311531e-01 -2.017384437377232331e-01 2.222956318552747057e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.269616790180205512e-01 -1.149010517279207971e-01 1.878981893303074691e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.673225614101753855e-01 -2.077950405756021912e-01 -5.151691050818885120e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.323013820602731427e-01 3.372562712982291599e-01 5.652926939310868315e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.167256198353010976e-01 -4.294172633930037897e-01 8.058949260615973220e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.131502500175104176e-01 3.564071664445096488e-01 -5.813697773345808534e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.471664518649751452e-01 -1.986627223883526694e-01 -2.603248418725831459e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.568339608846627903e-02 4.607625013396666747e-01 4.813223527131448853e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.620683233408815371e-01 -9.709610229366423539e-02 7.167183186016440333e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.922269696251272808e-01 1.279726092457586506e-01 9.321100083788305679e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.476453897988817709e-02 -1.841415155276114601e-01 -3.784817813949802323e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.115496685428551682e-01 -2.810197710308698360e-01 6.768971834217727412e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.089290327715589868e-01 -1.657881097332705375e-02 1.401375644087065331e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.381138844494723239e-01 -4.886457629203591058e-01 -4.084857213607765436e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.181974599676531112e-04 3.426266609730441726e-01 1.833309533971899941e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.993861257331815129e-02 -5.748380286733754119e-01 4.561788354507151366e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.444302331517470339e-01 -1.995281654389216841e-01 3.692681188141990201e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.989718549211159537e-01 -5.315722598063068460e-01 -1.174034467738128409e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.468021644100373613e-01 -6.450663252210134258e-02 5.914571353729201064e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
7.948696567262603097e-02 -3.398381104121932506e-01 1.614857968732596460e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.991463487924101328e-01 -2.292053550545750940e-01 3.354866251211382489e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.462777473679237050e-01 7.414998627385809005e-02 1.153896962536540699e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.369596780896533472e-01 8.877463358417032879e-02 -6.633470736494320175e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.552052660764823289e-01 1.704525168388067446e-01 6.021625111631001559e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-9.860043970398550683e-02 -2.619965999263027534e-01 -5.203587075052753530e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
